,name,context,code,red,green,blue
2737,white,rever also see train coming black hole queer must puerto rican would slapped mom already black,"(255, 255, 255)",255,255,255
2738,white,taking guy baby let see girl make butt look like person ass guy girl make ass look flat like person,"(255, 255, 255)",255,255,255
2739,white,look like person ass guy girl make ass look flat like person guy baby ca hear hobo spare change girl sir,"(255, 255, 255)",255,255,255
2740,white,p nigger whores right joan said sleep nigger whores even whores way get girl sleep everyone,"(255, 255, 255)",255,255,255
2741,white,shit ca leave people hipster guy two black guys fucking two bitches martin luther king day shit trippy bet whole ha,"(255, 255, 255)",255,255,255
2742,white,bet whole dream shit really right fuck bitches scalper guy man gon dump yo ass never take anywhere,"(255, 255, 255)",255,255,255
2743,white,hit really right fuck bitches scalper guy man gon dump yo ass never take anywhere play goddamn violin guy cell,"(255, 255, 255)",255,255,255
2744,white,need get tan first want scare people chick yeah really russian bike guy hey vanilla chocolate mmm makes caramel dude yeah,"(255, 255, 255)",255,255,255
2745,white,mmm makes caramel dude yeah holding onto tight knuckles turning black mean tight grip knuckles turn guy,"(255, 255, 255)",255,255,255
2746,white,turning black mean tight grip knuckles turn guyy name graham like cracker bag lady year old girl collec,"(255, 255, 255)",255,255,255
2747,white,loon crazy guy balloons beautiful keep god lives forever people understand guy yo ca believe girl played like guy,"(255, 255, 255)",255,255,255
2748,white,always wears cheapest clothes always expensive sneakers guy yo people bug always wear crappy clothes wearing green shirts brown shirts,"(255, 255, 255)",255,255,255
2749,white,hitting lot lately girl mexican girl black something mailwoman zip code gave michigan lady illinois,"(255, 255, 255)",255,255,255
2750,white,us us one person different shade different shade black drunk guy fuckin cops everywhere wors,"(255, 255, 255)",255,255,255
2751,white,okay salt extra vendor man salt salt plain like people woman know usher guy lady manhattan guy,"(255, 255, 255)",255,255,255
2752,white,hy girl parties people always ask feel boring saying girl say australian girl argentinian gon na australian,"(255, 255, 255)",255,255,255
2753,white,fucking kill punch right mouth front gay fucking people say teen girl teen boy shut fuck think wo,"(255, 255, 255)",255,255,255
2754,white,ste awesome like messiah came mouth teen girl jesus sorry sorry dad black nappy hair think son gon,"(255, 255, 255)",255,255,255
2755,white,chance know snapped guy shirt looks amazingly gay probably pretty hot granted ca see face g,"(255, 255, 255)",255,255,255
2756,white,girl freaky wanted pee mouth man crazy girls freaks yeah asked girl uh none us wore scarf tonig,"(255, 255, 255)",255,255,255
2757,white,ere girls know means crazy guy worry dude standing high vp position office boss slept wh,"(255, 255, 255)",255,255,255
2758,white,te four page paper eleven citations fucking awesome chick poor trash fully ivy league educated bored nyu woman oh yeah,"(255, 255, 255)",255,255,255
2759,white,yo think bitch gon na blow train ghetto guy nah negro black girl yo fly girl fresh always buying stuff old navy,"(255, 255, 255)",255,255,255
2760,white,eat deli guy way gon na get fresher cut meat take wrinkly ass chick felt pop looked back string broke chick,"(255, 255, 255)",255,255,255
2761,white,like animals shit guy know whose coochie smells take wrong way girls white girls coochie always smells nasty every girl coochie,"(255, 255, 255)",255,255,255
2762,white,take wrong way girls white girls coochie always smells nasty every girl coochie stank chick know girls live,"(255, 255, 255)",255,255,255
2763,white,ty every girl coochie stank chick know girls live far ghetto longass train ride get ghetto b,"(255, 255, 255)",255,255,255
2764,white,asian girls start like woman oh well good guys see asian consider whether really pretty gi,"(255, 255, 255)",255,255,255
2765,white,like something drink old man sure old man well wine wine old man take wine old man,"(255, 255, 255)",255,255,255
2766,white,ing drink old man sure old man well wine wine old man take wine old man white wine,"(255, 255, 255)",255,255,255
2767,white,old man well wine wine old man take wine old man white wine teen boy really scares,"(255, 255, 255)",255,255,255
2768,white,sailor well without hat fucking ugly girl little men girl navy guys girl white jesus girl pause girl,"(255, 255, 255)",255,255,255
2769,white,man park bench betcha never seen dandelion turn yellow even catch one man park bench betcha ai never seen bab,"(255, 255, 255)",255,255,255
2770,white,guy going tell something never told father young boy volunteer mommy guy told shoulda gone manattan guy way,"(255, 255, 255)",255,255,255
2771,white,drinking milk anymore girl totally drink soy obnoxious lawyer china doll date unaju think unaju eel sea unaj,"(255, 255, 255)",255,255,255
2772,white,e unaju think unaju eel sea unaji eel river obnoxious laywer japanese sushi chef unaju true unaju eel se,"(255, 255, 255)",255,255,255
2773,white,eel sea unaji eel river japanese sushi chef nods politely obnoxious lawyer china doll date hear unaju eel sea unaji eel,"(255, 255, 255)",255,255,255
2774,white,tall asian teen really funny shorter teen yeah sorry keep calling fucking asian drunk guy hey,"(255, 255, 255)",255,255,255
2775,white,e get hit car girl laughing laughing little penis black condom girl yeah chris penis crooked told could,"(255, 255, 255)",255,255,255
2776,white,lping wet dude walk rain important person creepy teacher black people started spread harlem black people,"(255, 255, 255)",255,255,255
2777,white,mini cooper hate car racist car bigot car girl cell care bar soap say bangin want woman cell man coming,"(255, 255, 255)",255,255,255
2778,white,uck woman man ears ass black guy girl hey slim goodie wan na take home fatten right kfc,"(255, 255, 255)",255,255,255
2779,white,th street th ave shit mad weird ever house shit mad gon na get fight pause eats ketchup mom taking photos,"(255, 255, 255)",255,255,255
2780,white,think think dead anyway cares conductor okay okay people get train right hippies hipsters,"(255, 255, 255)",255,255,255
2781,white,ple get train right hippies hipsters want stay train mo next stop flight,"(255, 255, 255)",255,255,255
2782,white,two lesbian bars new york five lesbians tip skinny teenage boy pointing says new york fucking city yo mom want shirt,"(255, 255, 255)",255,255,255
2783,white,ause older people get yellow teeth daddy eleven years older mommy mommy teeth little girl yellow hot mom little girl top ra,"(255, 255, 255)",255,255,255
2784,white,yup thug yo nigga wearing hood days thug nigga woman rushing train train stop next stop guy st,"(255, 255, 255)",255,255,255
2785,white,thug yo nigga wearing hood days thug nigga woman rushing train train stop next stop guy staff membe,"(255, 255, 255)",255,255,255
2786,white,feel like giving money terrorists little girl trust one mommy boy thinks dark people osama bin laden brown boy disgrace,"(255, 255, 255)",255,255,255
2787,white,problem ca see dark cuz black thing see everybody asian guy teddy roosevelt man,"(255, 255, 255)",255,255,255
2788,white,dark cuz black thing see everybody asian guy teddy roosevelt man days men could club women ove,"(255, 255, 255)",255,255,255
2789,white,yeah know movie even yet student later b stay let black man bite b ok alex stay black take wallet,"(255, 255, 255)",255,255,255
2790,white,every morning bunch black high school kids ghetto garb pass two preppily dressed girls make loud catcalls white girl fuck come whit,"(255, 255, 255)",255,255,255
2791,white,girl guys wait pluralize girl guyses little boy someone tell indians playing yankees day little,"(255, 255, 255)",255,255,255
2792,white,good scene want gay republican sitting face asian girl friend oh god leave someone else thinks work man leading,"(255, 255, 255)",255,255,255
2793,white,car fuck know car looks like sure lexus fuck got eyes know well fuck go buy,"(255, 255, 255)",255,255,255
2794,white,e dude blacker fucking poops shit son latina shit people come french guy know like make happy pretty girls,"(255, 255, 255)",255,255,255
2795,white,would please get drunk guy fine better find drugs bald dorky guy date kind italian restaurant chicken parmesan menu homel,"(255, 255, 255)",255,255,255
2796,white,te kind italian restaurant chicken parmesan menu girl date know tourist chick whispering oh gross ask tourist chick,"(255, 255, 255)",255,255,255
2797,white,en ate girl died guy yeah man dies dick cut black girl hey girl party white girl know hispanic girl know,"(255, 255, 255)",255,255,255
2798,white,sidewalk rawwwwwr mother sweetie afraid new york snappy woman long island group noisy black kids baby carriage guys get,"(255, 255, 255)",255,255,255
2799,white,take door number two woman exiting subway man lotta steps young woman yeah living new york like living stairmaster black woman,"(255, 255, 255)",255,255,255
2800,white,yeah reminds mom wake tween girl tour yeah mine skinny guy like really excited israel parade like think really nic,"(255, 255, 255)",255,255,255
2801,white,arade like think really nice experience jewish girl mmhmm skinny guy serious love jews like saying get pant,"(255, 255, 255)",255,255,255
2802,white,moved place bushwick black guy like five miles hipsters stare white hipster woman best way,"(255, 255, 255)",255,255,255
2803,white,life disappointment tourist mom kids walk die walk die walk die old lady little hispanic girl always tan everyone wants tan girl cell,"(255, 255, 255)",255,255,255
2804,white,looking nacho libre poster wan na see foreign shit fuck woman dog woman black dog barking used seeing kind,"(255, 255, 255)",255,255,255
2805,white,ard camera work really bad black anything best part herod big fat sings funny song like,"(255, 255, 255)",255,255,255
2806,white,support free new york times market place find motherfucking job black guy guy wake sleepy cracker monday time work man suit cell,"(255, 255, 255)",255,255,255
2807,white,boots east village father think mostly rich people lady oh shit cockroach manager yelling go ki,"(255, 255, 255)",255,255,255
2808,white,man guy nah man guy love stare love dumb guy stares asks wear curse shit mothafucka queer,"(255, 255, 255)",255,255,255
2809,white,language student english black teenage girl cell care skinny dude telling right long period gon na screw cr,"(255, 255, 255)",255,255,255
2810,white,boy video clerk bridge river kwai girl watching guy playing clarinet money peddling subway girl,"(255, 255, 255)",255,255,255
2811,white,peddling subway girl give money barista man need vicodin female customer let look bag looks bag,"(255, 255, 255)",255,255,255
2812,white,entitled living sin barnes noble union square ghetto dude yo nigga like shakespeare mad gangsta guy ca talk half,"(255, 255, 255)",255,255,255
2813,white,always thinking lady yet married ewok black guy noticing guy walking street aw man black guy goes neighborhood white guy,"(255, 255, 255)",255,255,255
2814,white,ew york trying keep cool sing little song dreaming christmas like ones used know right th street,"(255, 255, 255)",255,255,255
2815,white,older husband matter fact black teen hipster many people train late night black teen hipster please peo,"(255, 255, 255)",255,255,255
2816,white,people train late night black teen hipster please people getting th street train stops th people leave train,"(255, 255, 255)",255,255,255
2817,white,please people getting th street train stops th people leave train black teen hipster watch scamper away customer,"(255, 255, 255)",255,255,255
2818,white,watching bet well feel black entertained black guy see bitches understand big ass penis teenage black girl see buil,"(255, 255, 255)",255,255,255
2819,white,oyal teacups table rain sheet music music stands rain bouquet orchids elizabeth sitting rain holding bouquet men rowing men horseback,"(255, 255, 255)",255,255,255
2820,white,ore wedding marines cross long axes bar governor entering beckett hair curls standing mercer lord cutler beckett governor weatherby swann,"(255, 255, 255)",255,255,255
2821,white,cloth crew crowd forward among crew chinese man black man black beard bearded man large black hat jack sparrow gentlemen keys leech keys,"(255, 255, 255)",255,255,255
2822,white,hich taken carried roap bridge one cannibal wearing english wig using western style fan tan daga brought jack w,"(255, 255, 255)",255,255,255
2823,white,n na save elizabeth scene edinburgh trader crewman swabbing deck happens notice dress tucked corner pulls crewmen arguing loudly newfound dr,"(255, 255, 255)",255,255,255
2824,white,nest sailor make living fair sleep well night thank dress floats cabin window outside bursar rush window,"(255, 255, 255)",255,255,255
2825,white,lower part deck partially filled water stands wearing intact shirt easy boy ha ha ha turner need help,"(255, 255, 255)",255,255,255
2826,white,fast bellamy running sees elizabeth wedding dress chair cabin turner dress get bellam,"(255, 255, 255)",255,255,255
2827,white,oral grapefruity hints flavours strangely cleanly made wine sort stuff want drink whole bottle unpleasant,"(255, 255, 255)",255,255,255
2828,white,couple halves lot lovely early case poxy burgundy dodgy cork rated attractive drinkable lacking mineral,"(255, 255, 255)",255,255,255
2829,white,expecting much sunday evening combined general foreboding rhones revelation though glorious full bodied stuff lovely toffee honeysuc,"(255, 255, 255)",255,255,255
2830,white,interest nose scrapes lovely delicate summer drinking almond fruit flavours lovely delicate summer drinking almond fruit flavours,"(255, 255, 255)",255,255,255
2831,white,nking almond fruit flavours lovely delicate summer drinking almond fruit flavours fragrant mellow eminently drinkable fresh suspicion drying,"(255, 255, 255)",255,255,255
2832,white,e remembered vintage correctly nice dessert wine welcome burgundy good swiss chardonnay zinfandels confirmed view,"(255, 255, 255)",255,255,255
2833,white,palate complete wine good indeed soft fruit slight spritz gets much better pepper nose silky fruit bit less characterful less sauvage last two almost soft,"(255, 255, 255)",255,255,255
2834,white,st oscillate finding admiring reminder burgundy like compared current rash prematurely oxidised wines,"(255, 255, 255)",255,255,255
2835,white,nose good stuff opened trepidation given toby recent article ablout burgundy one however fine elegant light medium bodied good use,"(255, 255, 255)",255,255,255
2836,white,rated half dark tarry amber colour lovely black treacle nose theme alsace preferably side richness spanish reds anywhere obviously f,"(255, 255, 255)",255,255,255
2837,white,better wine pure dry rich elegant top spicy pepper complex long mineral spicy delicious top bit enigmat,"(255, 255, 255)",255,255,255
2838,white,ith floral aromas refined appley pinot fruit bdn believe overtones chocolate pleasingly dry top blend grapes cuvee disgorged,"(255, 255, 255)",255,255,255
2839,white,ttle something fine might even rate another star way touch bread mainly ripe granny smith apples nose pretty decent basic nv bare perfec,"(255, 255, 255)",255,255,255
2840,white,modest finish sign oxidation given knowing burgundy thought might disappointing grander wine actually rather good,"(255, 255, 255)",255,255,255
2841,white,ixed feelings bare austere first classic appetising burgundy peak bare champagne last wine dinner good wa,"(255, 255, 255)",255,255,255
2842,white,op pretty feeble effort could fizzy anything character pleasantish good texture peachy fruit feeling generous dull none depth fres,"(255, 255, 255)",255,255,255
2843,white,larly striking like gravner deep golden colour quite unlike modern wines jammy nectarine nose rather grapey peach palate long honied st,"(255, 255, 255)",255,255,255
2844,white,nice champagne quality although different character tight lovely classic rather evolved creamy marzipan good might better,"(255, 255, 255)",255,255,255
2845,white,elegant depth one first wines bought view keeping love old burgundy let lovely oily nutty ethereal stuff disappoint,"(255, 255, 255)",255,255,255
2846,white,sugar tender extremely difficult predict last week substantial award,"(255, 255, 255)",255,255,255
2847,white,north yemen called buying tender saturday purchase tonnes sugar arrival june traders said,"(255, 255, 255)",255,255,255
2848,white,sugar last week award tonnes traders said expected maximum,"(255, 255, 255)",255,255,255
2849,white,sugar received export rebates maximum european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2850,white,herlands planted record hectares sugar beet produced record mln tonnes sugar substantially country combined b quota ton,"(255, 255, 255)",255,255,255
2851,white,ta system introduced aim cutting plantings hectares reducing sugar output around tonnes minimise amount c sugar produced,"(255, 255, 255)",255,255,255
2852,white,sugar maximum export rebate european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2853,white,sugar india shipment april yesterday tender price details imme,"(255, 255, 255)",255,255,255
2854,white,ed business done around dlrs tonne cif india tendered one two cargoes sugar specific requirement shipping period,"(255, 255, 255)",255,255,255
2855,white,sugar french operator acting behalf swiss house dlrs tonne c f,"(255, 255, 255)",255,255,255
2856,white,sugar weekend tender north korean operator traders said purchase believe,"(255, 255, 255)",255,255,255
2857,white,h sugar maintaining estimate sugar production campaign around mln tonnes value mln last year spokesman said british sugar processes sugar beet,"(255, 255, 255)",255,255,255
2858,white,w might take place week later egypt seeking tonnes may arrival sugar next week greece called internal ec tender tonnes b,"(255, 255, 255)",255,255,255
2859,white,refined crystal sugar june said cargo consist tonnes four car,"(255, 255, 255)",255,255,255
2860,white,sugar received export rebates maximum european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2861,white,sugar india estimated overall sales total four five cargoes br,"(255, 255, 255)",255,255,255
2862,white,raw sugar effective tomorrow european currency units ecu per kilos white,"(255, 255, 255)",255,255,255
2863,white,strike protest ordered carry bags containing explosives well food miners,"(255, 255, 255)",255,255,255
2864,white,april tonnes sugar shipment june july august rate tonnes month traders said,"(255, 255, 255)",255,255,255
2865,white,arket supportive raws section lacked feature dealers said india egypt bought sugar week next week sees tenders pakistan greece syria said may wa,"(255, 255, 255)",255,255,255
2866,white,paper agriculture year ended march said active participation writing world farm,"(255, 255, 255)",255,255,255
2867,white,malta tenders white sugar today trade malta tendering buy tonnes sugar today arrival two equal parts may june traders said,"(255, 255, 255)",255,255,255
2868,white,sugar received export rebates maximum european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2869,white,sugar maximum rebate european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2870,white,sugar buying tender today originally called two three cargoes,"(255, 255, 255)",255,255,255
2871,white,equivalent report mln month earlier forecast total ec,"(255, 255, 255)",255,255,255
2872,white,mln portugal joined community january estimated mln tonnes equivalent unchanged previous forecast compared mln tonnes,"(255, 255, 255)",255,255,255
2873,white,ast month mln tonnes compared tonnes beet sugar production expressed equivalent estimated mln tonnes france mln tonnes west germany,"(255, 255, 255)",255,255,255
2874,white,crystal sugar advertisement local newspapers turkish sugar factories said ad,"(255, 255, 255)",255,255,255
2875,white,sugar buying tender week also gave sellers options sell extra eight cargoes,"(255, 255, 255)",255,255,255
2876,white,sugar buying tender today sale comprised two tonne cargoes plus,"(255, 255, 255)",255,255,255
2877,white,sugar march traders said sugar sought early arrival pro,"(255, 255, 255)",255,255,255
2878,white,sugar march traders said tender calls one cargo prompt sugar two,"(255, 255, 255)",255,255,255
2879,white,e united states protest apartheid laws racial segregation practiced south africa minority government prohibited imports uranium ore oxide iron steel coal te,"(255, 255, 255)",255,255,255
2880,white,ted protest apartheid laws racial segregation practiced south africa minority government prohibited imports uranium ore oxide iron steel coal te,"(255, 255, 255)",255,255,255
2881,white,raw sugar effective tomorrow european currency units ecu per kilos white,"(255, 255, 255)",255,255,255
2882,white,hold buying tender wednesday march two three cargoes sugar shipment traders said,"(255, 255, 255)",255,255,255
2883,white,sugar tender hard forecast plans group french west german dutch,"(255, 255, 255)",255,255,255
2884,white,sugar london traders shipment granted trade houses option sell,"(255, 255, 255)",255,255,255
2885,white,resist tender offers shares cash schlang said chemlawn could try find knight want acquired waste management analyst rosemarie morbelli ingal,"(255, 255, 255)",255,255,255
2886,white,uture sugar output beet producers threatened effectively dump nearly one mln tonnes sugar ec intervention stocks feel export subsidies low compensate,"(255, 255, 255)",255,255,255
2887,white,towards stability firs spokesman said unlike world market raw sugar prices dollars sugar french franc prices particularly high encouraging higher planting leve,"(255, 255, 255)",255,255,255
2888,white,beet output last season mln tonnes yielded higher expected mln tonnes sugar dutch plantings expected fall ha record ne,"(255, 255, 255)",255,255,255
2889,white,st dutch sugar processor said new system aims average around tonnes sugar cut output c sugar last year netherlands produced record mln,"(255, 255, 255)",255,255,255
2890,white,cut output c sugar last year netherlands produced record mln tonnes sugar combined b quota tonnes world price,"(255, 255, 255)",255,255,255
2891,white,corn agriculture department said department said action reduces coverage fo,"(255, 255, 255)",255,255,255
2892,white,sales dry edible beans dlrs creates new line mln dlrs sales corn sales credit guarantee line must registered shipped september,"(255, 255, 255)",255,255,255
2893,white,ss bpd venezuelan high sulphur content heavy crude pct yield products,"(255, 255, 255)",255,255,255
2894,white,sugar received export rebates maximum european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2895,white,probably factor behind syria calling snap buying tender last month normally syria calls sugar buying tenders forward delivery last month spot requirement resulted,"(255, 255, 255)",255,255,255
2896,white,ns greyhound said gli authorized continue using familiar running dog logo red blue shield greyhound corp continue use running dog alone symbol,"(255, 255, 255)",255,255,255
2897,white,results awaited egypt tender today tonnes soft wheat april shipment pl private export sources said,"(255, 255, 255)",255,255,255
2898,white,value last year although yields vary widely year year broker c czarnikow sa,"(255, 255, 255)",255,255,255
2899,white,gary romania poland turkey yugoslavia higher czarnikow projections mlns tonnes value three differing yields include max aver min france,"(255, 255, 255)",255,255,255
2900,white,sugar ec member countries delivery four equal tranches may june july au,"(255, 255, 255)",255,255,255
2901,white,value end february mln time year earlier sugar industr,"(255, 255, 255)",255,255,255
2902,white,ostile tender began dlrs per share ended chemlawn corp lt chem found knight willing bid dlrs conrac arbitrageur said dlrs per share seemed,"(255, 255, 255)",255,255,255
2903,white,sugar tender traders said noting remains overshadowed european operator threats,"(255, 255, 255)",255,255,255
2904,white,traders paris said expected commission award licences around tonnes sugar maximum export rebate ecus last week commission granted li,"(255, 255, 255)",255,255,255
2905,white,sugar received export rebates maximum european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2906,white,sugar maximum export rebate european currency units ecus per kilos,"(255, 255, 255)",255,255,255
2907,white,sugar cargoes shipment tender today near dlrs tonne cost freight,"(255, 255, 255)",255,255,255
2908,white,sugar three trade houses today april june shipment according trade sources th,"(255, 255, 255)",255,255,255
2909,white,libya reported recently bought two cargoes sugar operators around dlrs tonne cost freight traders said shipme,"(255, 255, 255)",255,255,255
2910,yellow,days harriet oh sweet house beautiful curtains miss nash admires much often walk way said emma,"(255, 255, 0)",255,255,0
2911,yellow,look figured blue ribbon ever beautiful would still never match pattern last settled even destination parcel send,"(255, 255, 0)",255,255,0
2912,yellow,rse expected look places see dreadfully dirty wainscot forlorn thing could imagined dear particular said h,"(255, 255, 0)",255,255,0
2913,yellow,see plague behold sight deeper skin thin hair priest shall pronounce unclean dry scall even leprosy upo,"(255, 255, 0)",255,255,0
2914,yellow,priest shall look plague behold scall spread hair scall sight deeper skin shall shaven,"(255, 255, 0)",255,255,0
2915,yellow,look behold scall spread skin priest shall seek hair unclean scall sight stay bl,"(255, 255, 0)",255,255,0
2916,yellow,ng pots yet shall ye wings dove covered silver feathers gold almighty scattered kings white snow salmon,"(255, 255, 0)",255,255,0
2917,yellow,sleeps outside night path little yellow tulip little tulip lived little dark house ground one day sitting,"(255, 255, 0)",255,255,0
2918,yellow,wers seen birds sing sun shine upon pretty head pleased children exclaimed pleasure knew,"(255, 255, 0)",255,255,0
2919,yellow,lanets stumbling clouds till know suddenly saw big light edge sky thought moon look coming,"(255, 255, 0)",255,255,0
2920,yellow,feather along rocky shore make home live crispy pancakes tide foam reeds black mountain lake frogs watch dogs,"(255, 255, 0)",255,255,0
2921,yellow,gave something take home mammy one day gave big piece cake nice rich gold cake epaminondas took fist held crunched tight like th,"(255, 255, 0)",255,255,0
2922,yellow,acted made wonderful big pumpkin wheelbarrow trimmed paper cinderella rolled away fairy godmother waved wand one b,"(255, 255, 0)",255,255,0
2923,yellow,task wife cut two tiny tiny coats green two weeny weeny waistcoats two little pairs trousers white two bits caps bright red every one knows,"(255, 255, 0)",255,255,0
2924,yellow,asked mother flowers said margery shining eyes blue white pink every kind flower surely flowers said mother shall,"(255, 255, 0)",255,255,0
2925,yellow,eet peas would grow tall like screen two sides kind hedge sunflowers along front edge gay nasturtiums margery planned,"(255, 255, 0)",255,255,0
2926,yellow,le square patches round garden planted london pride blue bachelor buttons marigolds tall larkspur many coloured asters hollyhocks stocks lovely fl,"(255, 255, 0)",255,255,0
2927,yellow,son better optimist schopenhauer pessimist like asking corn hill steep two things really progress acce,"(255, 255, 0)",255,255,0
2928,yellow,difficult get first features glance small neat black motor car standing stolidly slightly left road somewhat larger light,"(255, 255, 0)",255,255,0
2929,yellow,ing violence fourth however already advanced chauffeur black car threatening stick chauffeur risen defend,"(255, 255, 0)",255,255,0
2930,yellow,strange blood red celestial metal mere gold earth drab imitation hand heaven still pointing muttered man superstition himsel,"(255, 255, 0)",255,255,0
2931,yellow,eginning broad low level brows seemed even lower warm hair clustered eyebrows face plump enough look powerf,"(255, 255, 0)",255,255,0
2932,yellow,old fashioned military whiskers moustache dyed garish highly incredible dress showy gentleman manners decayed gentleman seemed,"(255, 255, 0)",255,255,0
2933,yellow,old even know old ye decidedly handsome figure curled hair lean fastidious face wore peculiar frock coat bright turquoise blue w,"(255, 255, 0)",255,255,0
2934,yellow,suddenly one startling devil incomprehensible count gregory hair like flame face like white ashes flame advancing bareheaded toward,"(255, 255, 0)",255,255,0
2935,yellow,count merely madman startled new sanity tall man whiskers moustache first returned blow bert sort duty,"(255, 255, 0)",255,255,0
2936,yellow,madman startled new sanity tall man whiskers moustache first returned blow bert sort duty stepped back,"(255, 255, 0)",255,255,0
2937,yellow,n macian hunt prompt reply count gregory pull large whiskers scatter breeze air considerable relief joined,"(255, 255, 0)",255,255,0
2938,yellow,face quite elderly man though stringy hair moustache still quite double eye glass broad black ribbon drooped aquiline nose,"(255, 255, 0)",255,255,0
2939,yellow,oop yet somehow flung forked narrow beard forward carefully cut pointed beard indeed emphatic thing clasped hands behind,"(255, 255, 0)",255,255,0
2940,yellow,fodil sky coarsened even reference daffodil innocent lonely never heard orange though might turn quite unconsciously green,"(255, 255, 0)",255,255,0
2941,yellow,et tints tops lavender white early moon hardly traceable upon delicate macian say remember tender transparent evening partly vir,"(255, 255, 0)",255,255,0
2942,yellow,e ever seen weeks months past tolstoyan jaeger flannel beard went backward foolish nose eyes went forward curiosity,"(255, 255, 0)",255,255,0
2943,yellow,ld half wit cell heart standing forest fire flames thick cornfield incessant shrieking crackling like mob shouting orat,"(255, 255, 0)",255,255,0
2944,yellow,figure clad tweeds piebald check pink tie sharp collar protuberant boots contrived true tradition arry margate look startling,"(255, 255, 0)",255,255,0
2945,yellow,uth liberty called sea outside strong sunlight wind head broom gorse garden rapped glass window thought,"(255, 255, 0)",255,255,0
2946,yellow,ught dark brown odd dim russet colour conjunction face looked rather purple red unobtrusive yet unusual colour notab,"(255, 255, 0)",255,255,0
2947,yellow,one vaguely blood orange ruddy sanguine way sickly seemed rather glow like gold apples hesperides,"(255, 255, 0)",255,255,0
2948,yellow,front house varied three circular garden beds one red tulips second tulips third white waxen looking blossoms visitors know,"(255, 255, 0)",255,255,0
2949,yellow,almost spoke butler lean man black black hair long face appeared doorway told dinner served dining room na,"(255, 255, 0)",255,255,0
2950,yellow,r admiral servants two negroes somewhat quaintly clad tight uniforms priest instinctive trick analysing impressions told colour,"(255, 255, 0)",255,255,0
2951,yellow,mere pun connected southward travel towards end dinner took clothes black faces room leaving black clothes face,"(255, 255, 0)",255,255,0
2952,yellow,took clothes black faces room leaving black clothes face butler rather sorry take lightly said fanshaw host,"(255, 255, 0)",255,255,0
2953,yellow,e large garden hose saying air wistful discrimination red tulips think look bit dry think turned little tap instrument,"(255, 255, 0)",255,255,0
2954,yellow,crooked cutlasses trophy blood red glare black faces figures looked like devils carrying instruments torture dim garden behind,"(255, 255, 0)",255,255,0
2955,yellow,hell saying resumed negro still ostentatiously pulling gloves betook briskly towards watering place queer music hall figure,"(255, 255, 0)",255,255,0
2956,yellow,ar business deep roots dark walked streets silence lamps beginning lit cold blue twilight evidently approaching,"(255, 255, 0)",255,255,0
2957,yellow,priate face otherwise clad vivid suit striped scarlet pyjamas though glowing enough behold must fresh morning pretty,"(255, 255, 0)",255,255,0
2958,yellow,though equally tropical comparatively tasteful white light lemon stripe man haggard handsome sunburned aquiline,"(255, 255, 0)",255,255,0
2959,yellow,indeed emphatic talking cook swarthy son malta whose lean rather careworn face contrasted quaintly snow white cap costume cook mi,"(255, 255, 0)",255,255,0
2960,yellow,eep virile indifference man wife called greatness laid gory shocker without even feeling incongruity enough comment humorously john bouln,"(255, 255, 0)",255,255,0
2961,yellow,part moved like living thing clad full white uniform receive guests within except sash scarf unbound l,"(255, 255, 0)",255,255,0
2962,yellow,name gabriel syme mild looking mortal fair pointed beard faint hair impression grew less meek looked signalised entrance,"(255, 255, 0)",255,255,0
2963,yellow,rranean light syme still smoking one leg thrown turned hair gregory led low vaulted passage end red light,"(255, 255, 0)",255,255,0
2964,yellow,combination gave look early villains dickens bulwer lytton also beard hair unkempt leonine appeared long afterwards cut p,"(255, 255, 0)",255,255,0
2965,yellow,bought good hat clad exquisite summer suit light blue grey pale flower button hole short became elegant rather insupportable pers,"(255, 255, 0)",255,255,0
2966,yellow,ood outside snow old corpse following asked biting moustache stopped long room even leaden feet could catch,"(255, 255, 0)",255,255,0
2967,yellow,known syme broke away towards river ended almost docks saw panes low lighted public house flung ordered beer foul,"(255, 255, 0)",255,255,0
2968,yellow,aist coat pocket tossed table flung head back spike beard almost pointed ceiling shouted barbaric laughter even close,"(255, 255, 0)",255,255,0
2969,yellow,poet retorted dead man syme gone quite red hair eyes burning feverishly said intuition risen,"(255, 255, 0)",255,255,0
2970,yellow,e teeth shining thick black beard bold brown face shadowed light straw hat outlined violet sea chapter x duel syme sat cafe table,"(255, 255, 0)",255,255,0
2971,yellow,dialogue george stood suddenly hair blowing slight sea breeze band playing cafe chantant hidden somewhere,"(255, 255, 0)",255,255,0
2972,yellow,tening meadow growing wild flowers everywhere indeed comic contrast blossoms black hats symbol tragic contrast blossoms,"(255, 255, 0)",255,255,0
2973,yellow,tween blossoms black hats symbol tragic contrast blossoms black business right little wood far away left lay,"(255, 255, 0)",255,255,0
2974,yellow,good deal charity admire pelican remembered hornbill simply huge beak small bird tied behind whole gave sensation vividness whi,"(255, 255, 0)",255,255,0
2975,yellow,arresting thorns clay england splashed collar still carried beard forward silent furious determination eyes still fixed fl,"(255, 255, 0)",255,255,0
